-1.362411022186279297e+01;-2.174910163879394531e+01
-3.637847137451171875e+01;-3.003379344940185547e+00
1.020458126068115234e+01;-5.410452651977539062e+01
3.354148101806640625e+01;5.431361007690429688e+01
3.731486892700195312e+01;-6.227467346191406250e+01
4.359749317169189453e+00;-6.560437011718750000e+01
3.916128873825073242e+00;-2.506521987915039062e+01
3.041573715209960938e+01;6.307355880737304688e+01
9.081173539161682129e-01;3.016962623596191406e+01
-3.535332870483398438e+01;-4.394077682495117188e+01
-1.189663696289062500e+01;-2.786427688598632812e+01
4.818473052978515625e+01;5.883668899536132812e+01
-4.117728042602539062e+01;-2.089523315429687500e+01
-4.513116836547851562e+01;3.322032165527343750e+01
-4.048604202270507812e+01;3.830371475219726562e+01
5.321646499633789062e+01;-5.068920516967773438e+01
7.546244621276855469e+00;9.474664688110351562e+00
-4.374782562255859375e+01;-4.875884246826171875e+01
-3.425279617309570312e+01;9.273459434509277344e+00
-3.170218467712402344e+01;-4.386897277832031250e+01
2.593414115905761719e+01;2.355992317199707031e+01
6.410289001464843750e+01;2.326906776428222656e+01
-7.015774026513099670e-03;6.712931060791015625e+01
2.872580146789550781e+01;6.642579650878906250e+01
1.410922050476074219e+01;1.701994705200195312e+01
3.898345184326171875e+01;3.731401062011718750e+01
-8.508180975914001465e-01;2.450603675842285156e+01
-8.390088677406311035e-01;-2.917073631286621094e+01
4.822131347656250000e+01;-4.892191696166992188e+01
-2.386008262634277344e+01;-3.161185073852539062e+01
5.571193313598632812e+01;-4.935133743286132812e+01
-1.857386016845703125e+01;-5.466440963745117188e+01
1.445032215118408203e+01;-7.560646820068359375e+01
-4.351583480834960938e+00;-3.100629043579101562e+01
-2.772673034667968750e+01;5.271652984619140625e+01
6.034696960449218750e+01;4.186183547973632812e+01
3.988013458251953125e+01;5.903517532348632812e+01
4.073905563354492188e+01;-6.350918579101562500e+01
6.535231018066406250e+01;-5.900471210479736328e+00
9.238325119018554688e+00;-4.712511062622070312e+01
-5.480355834960937500e+01;3.271434020996093750e+01
1.832491874694824219e+01;-1.722411155700683594e+01
2.455113983154296875e+01;-6.506391906738281250e+01
3.350991821289062500e+01;-8.552367210388183594e+00
-6.563662719726562500e+01;-2.157143211364746094e+01
-4.700790023803710938e+01;3.416856765747070312e+01
-1.523249340057373047e+01;-4.453886413574218750e+01
-2.043442535400390625e+01;3.319798660278320312e+01
2.574043273925781250e+01;-1.492313861846923828e+01
-2.549958992004394531e+01;-3.398898696899414062e+01
2.194980621337890625e+01;-4.152629852294921875e+01
-4.705321788787841797e+00;6.066367149353027344e+00
4.178036117553710938e+01;-6.285682296752929688e+01
3.402467346191406250e+01;-2.315648460388183594e+01
3.381371688842773438e+01;-3.181600952148437500e+01
3.001618146896362305e+00;4.738537979125976562e+01
-3.456906890869140625e+01;-2.019280195236206055e+00
-2.483431625366210938e+01;6.129612350463867188e+01
-1.502014732360839844e+01;4.945269012451171875e+01
1.683627510070800781e+01;5.057794570922851562e+01
5.795538330078125000e+01;-4.183802413940429688e+01
2.003387832641601562e+01;2.312975692749023438e+01
2.222719383239746094e+01;1.187392616271972656e+01
-3.060430526733398438e+01;-1.317884254455566406e+01
-6.099566650390625000e+01;2.249625778198242188e+01
5.773849487304687500e+01;3.538174819946289062e+01
2.368361949920654297e+00;-4.402862548828125000e+00
1.045555686950683594e+01;2.823771667480468750e+01
2.320924758911132812e+01;2.637178897857666016e+00
-4.416470336914062500e+01;4.194206619262695312e+01
-1.285936641693115234e+01;2.513720512390136719e+01
1.665221595764160156e+01;9.104868888854980469e+00
2.950663566589355469e+01;-5.637257575988769531e+00
3.418214797973632812e+01;5.927779006958007812e+01
-9.452558517456054688e+00;-3.399547576904296875e+01
5.174576759338378906e+00;-2.786364746093750000e+01
1.596508407592773438e+01;-7.036387634277343750e+01
-3.246591567993164062e+01;-1.348084545135498047e+01
-4.114510345458984375e+01;1.311283397674560547e+01
-2.895199775695800781e+01;-3.125704956054687500e+01
-3.859076690673828125e+01;-7.343158721923828125e+00
2.447852897644042969e+01;6.530141448974609375e+01
2.460744667053222656e+01;5.508405208587646484e+00
2.867010593414306641e+00;-3.298812103271484375e+01
-2.085983276367187500e+01;2.944594192504882812e+01
7.661616206169128418e-01;5.797008514404296875e+01
5.406906127929687500e+01;4.088544845581054688e+01
-7.153295135498046875e+01;-1.118278980255126953e+01
2.892411804199218750e+01;-4.198876953125000000e+01
2.853421974182128906e+01;-7.045945739746093750e+01
-4.069181919097900391e+00;-5.418995285034179688e+01
-2.685866546630859375e+01;-4.197550582885742188e+01
-2.653172874450683594e+01;-7.378764748573303223e-01
-3.413874435424804688e+01;-1.421186161041259766e+01
-1.799787139892578125e+01;1.360121440887451172e+01
-3.428257751464843750e+01;4.327532577514648438e+01
-2.432750701904296875e+01;1.737182617187500000e+01
-5.269850540161132812e+01;-3.291062927246093750e+01
2.196342849731445312e+01;5.973773193359375000e+01
-4.369775772094726562e+01;3.400751113891601562e+00
-4.727890396118164062e+01;-2.672487068176269531e+01
3.768328666687011719e+00;-1.036085796356201172e+01
-6.361279010772705078e+00;1.152432823181152344e+01
-1.253112077713012695e+00;-3.863301849365234375e+01
-5.041747283935546875e+01;-2.231364440917968750e+01
2.423154067993164062e+01;-2.272970008850097656e+01
-5.680254745483398438e+01;-3.313589859008789062e+01
3.945032835006713867e+00;-3.802865219116210938e+01
1.387837600708007812e+01;1.575774788856506348e+00
-6.519059753417968750e+01;1.588433027267456055e+00
-6.376746654510498047e+00;3.412290513515472412e-01
-6.508506774902343750e+01;9.735340118408203125e+00
2.556729316711425781e+01;-3.186465454101562500e+01
3.264857101440429688e+01;-2.934044647216796875e+01
5.438300371170043945e-01;-4.484861373901367188e+01
-6.627928924560546875e+01;1.200042247772216797e+01
-2.787066650390625000e+01;-4.214675903320312500e+01
-2.562655067443847656e+01;5.547866439819335938e+01
4.441014099121093750e+01;-2.073236465454101562e+01
-2.944725990295410156e+01;4.443875503540039062e+01
4.568524360656738281e+00;1.071661472320556641e+01
3.708854293823242188e+01;4.939195251464843750e+01
-6.154896163940429688e+01;-1.644718551635742188e+01
-7.097601890563964844e+00;5.128739833831787109e+00
3.358618545532226562e+01;-2.777708816528320312e+01
-1.736393356323242188e+01;-7.052469635009765625e+01
-6.416854858398437500e+01;2.949098014831542969e+01
9.920134544372558594e-01;-3.858479309082031250e+01
-2.481900024414062500e+01;-5.618040466308593750e+01
5.469121932983398438e+01;4.738379287719726562e+01
-1.039048099517822266e+01;3.462040710449218750e+01
2.043029212951660156e+01;-5.479929351806640625e+01
1.362092208862304688e+01;2.729660415649414062e+01
5.946203994750976562e+01;-7.828257679939270020e-01
-1.133457088470458984e+01;6.352402496337890625e+01
2.588575553894042969e+01;-6.187062835693359375e+01
-6.867274475097656250e+01;9.926516532897949219e+00
-1.764911842346191406e+01;-6.766020965576171875e+01
1.304061222076416016e+01;6.524346923828125000e+01
1.993764877319335938e+01;-2.755604505538940430e+00
3.477517700195312500e+01;1.732488250732421875e+01
1.609476089477539062e+01;-4.563227081298828125e+01
-2.727585029602050781e+01;1.612569618225097656e+01
6.325249481201171875e+01;2.916690635681152344e+01
-7.925184249877929688e+00;-8.876987457275390625e+00
3.138571023941040039e+00;-5.594720458984375000e+01
-1.379936790466308594e+01;1.264699172973632812e+01
6.529997253417968750e+01;-3.301540613174438477e+00
1.741548156738281250e+01;-4.932761383056640625e+01
3.487745666503906250e+01;4.906970977783203125e+01
6.117187500000000000e+01;1.883205795288085938e+01
-1.039163017272949219e+01;-3.898788070678710938e+01
5.279630661010742188e+01;5.303736114501953125e+01
-6.762633800506591797e+00;3.443858861923217773e+00
-4.347952270507812500e+01;5.057120895385742188e+01
6.390307903289794922e+00;-4.275487136840820312e+01
5.713245391845703125e+00;-4.282009887695312500e+01
-2.685866546630859375e+01;-4.197550582885742188e+01
-1.725843429565429688e+01;2.775196647644042969e+01
1.140033340454101562e+01;6.218587112426757812e+01
-7.145008850097656250e+01;-1.369304752349853516e+01
-4.317266464233398438e+01;3.185470390319824219e+01
-4.882983016967773438e+01;2.614324569702148438e+01
1.367708110809326172e+01;-3.823374176025390625e+01
2.854224014282226562e+01;6.651198577880859375e+01
1.941159963607788086e+00;-3.059205436706542969e+01
1.043267917633056641e+01;6.546021270751953125e+01
1.525598812103271484e+01;3.463930511474609375e+01
1.836051750183105469e+01;-4.230841827392578125e+01
6.663652801513671875e+01;1.665030479431152344e+01
-2.239069461822509766e+00;9.437849998474121094e+00
4.003852844238281250e+00;2.279771614074707031e+01
3.019043540954589844e+01;4.809238052368164062e+01
-2.130921173095703125e+01;-1.695351028442382812e+01
-3.726948928833007812e+01;2.055595874786376953e+00
2.032378768920898438e+01;1.866581344604492188e+01
-6.668323278427124023e-01;1.904943823814392090e+00
-1.348015499114990234e+01;9.944145202636718750e+00
3.075729370117187500e+01;1.597388839721679688e+01
2.724152088165283203e+00;-3.282601165771484375e+01
3.739359283447265625e+01;-6.644765472412109375e+01
1.433229064941406250e+01;5.033395767211914062e+01
3.699756622314453125e+01;5.384293746948242188e+01
-2.891958808898925781e+01;-1.182607078552246094e+01
1.799479484558105469e+01;-5.783458328247070312e+01
-1.667663156986236572e-01;-2.823140335083007812e+01
6.869905471801757812e+00;-6.135224914550781250e+01
6.486843109130859375e+01;5.396455764770507812e+00
2.685102081298828125e+01;-1.664323806762695312e+01
-3.903306198120117188e+01;3.413584518432617188e+01
2.187156295776367188e+01;-4.006997680664062500e+01
5.191306686401367188e+01;-4.308875656127929688e+01
-4.407164001464843750e+01;-4.067802810668945312e+01
2.146092176437377930e+00;2.168420791625976562e+01
-4.327472305297851562e+01;-1.786683654785156250e+01
-1.139313125610351562e+01;-8.367348670959472656e+00
2.323039817810058594e+01;6.798228454589843750e+01
-3.597467422485351562e+01;1.437132644653320312e+01
-2.627457237243652344e+01;-1.795555877685546875e+01
3.646491622924804688e+01;6.502313232421875000e+01
4.484591293334960938e+01;-6.961008453369140625e+01
3.239624786376953125e+01;-6.873733520507812500e+01
2.824182319641113281e+01;5.384414291381835938e+01
6.166933059692382812e+01;3.804044723510742188e+00
9.099382400512695312e+00;-3.726039505004882812e+01
-1.033244705200195312e+01;-4.562683486938476562e+01
4.655710601806640625e+01;4.126914596557617188e+01
-1.847036361694335938e+01;-5.467399978637695312e+01
